11:49:42.634 [meta] layer=1 model=anime mt=sakura strategy=adaptive max_s=5.0 hang_s=2.0 duration=None work=60m_fast_20260923.jsonl
11:49:49.782 [gate] asmr thr=0.0080 p50=0.0109 peak=0.0871
11:49:49.782 [gate] loud thr=0.0287 p50=0.0520 peak=0.0871
11:49:49.782 [gate] asmr thr=0.0080 p50=0.0001 peak=0.0675
11:49:49.783 [gate] loud thr=0.0309 p50=0.0370 peak=0.0936
11:49:49.783 [gate] asmr thr=0.0080 p50=0.0029 peak=0.0551
11:49:49.783 [gate] loud thr=0.0190 p50=0.0324 peak=0.0576
11:49:49.784 [gate] asmr thr=0.0080 p50=0.0135 peak=0.0546
11:49:49.784 [gate] loud thr=0.0304 p50=0.0314 peak=0.0922
11:49:49.784 [gate] asmr thr=0.0080 p50=0.0126 peak=0.0716
11:49:49.786 [gate] loud thr=0.0275 p50=0.0396 peak=0.0834
11:49:49.787 [gate] asmr thr=0.0080 p50=0.0011 peak=0.0436
11:49:49.787 [gate] loud thr=0.0174 p50=0.0381 peak=0.0527
11:49:49.787 [gate] asmr thr=0.0080 p50=0.0035 peak=0.0762
11:49:49.788 [gate] loud thr=0.0218 p50=0.0407 peak=0.0662
11:49:49.788 [gate] asmr thr=0.0080 p50=0.0024 peak=0.0433
11:49:49.790 [gate] loud thr=0.0188 p50=0.0350 peak=0.0569
11:49:49.791 [gate] asmr thr=0.0080 p50=0.0040 peak=0.0524
11:49:49.791 [gate] loud thr=0.0200 p50=0.0372 peak=0.0607
11:49:49.792 [gate] asmr thr=0.0080 p50=0.0131 peak=0.0703
11:49:49.794 [gate] loud thr=0.0277 p50=0.0423 peak=0.0839
11:49:49.794 [gate] asmr thr=0.0080 p50=0.0046 peak=0.1188
11:49:49.794 [gate] loud thr=0.0246 p50=0.0396 peak=0.0745
11:49:49.794 [gate] asmr thr=0.0080 p50=0.0071 peak=0.0680
11:49:49.795 [gate] loud thr=0.0297 p50=0.0611 peak=0.0900
11:49:49.795 [gate] asmr thr=0.0080 p50=0.0051 peak=0.0610
11:49:49.798 [gate] loud thr=0.0305 p50=0.0579 peak=0.0924
11:49:49.799 [gate] asmr thr=0.0080 p50=0.0024 peak=0.1047
11:49:49.801 [gate] loud thr=0.0241 p50=0.0521 peak=0.0731
11:49:49.801 [gate] asmr thr=0.0080 p50=0.0031 peak=0.0800
11:49:49.802 [gate] loud thr=0.0239 p50=0.0491 peak=0.0725
11:49:49.804 [gate] asmr thr=0.0080 p50=0.0020 peak=0.0478
11:49:49.804 [gate] loud thr=0.0158 p50=0.0322 peak=0.0478
11:49:49.804 [gate] asmr thr=0.0080 p50=0.0035 peak=0.0786
11:49:49.805 [gate] loud thr=0.0268 p50=0.0355 peak=0.0812
11:49:49.805 [gate] asmr thr=0.0080 p50=0.0056 peak=0.0666
11:49:51.969 [sub] 啾噜噜、啾噜噜噜噜、啾噜噜
      └ じゅるるっ、ぢゅるるるるっ、ぢゅうぅぅ   (asr 1.1s mt 1.3s)
11:49:52.506 [sub] 不会觉得哪里痛，或是不舒服、难受。
      └ どこか痛かったり、気持ち悪かったり、辛かったりはしません   (asr 0.4s mt 0.5s)
11:49:52.818 [sub] 那就好……
      └ それは良かったです…   (asr 0.4s mt 0.3s)
11:49:53.076 [sub] 好了老师，不可以勉强哦。
      └ さあ先生、無理はダメですよ   (asr 0.6s mt 0.3s)
11:49:53.461 [sub] 请回到床上。
      └ ベッドに戻ってください   (asr 0.5s mt 0.4s)
11:49:53.669 [sub] 是的，这是我的房间。
      └ はい、私の部屋です   (asr 0.5s mt 0.2s)
11:49:54.183 [sub] 正确来说是在我们的房间，我的床上……
      └ 正確には私達の部屋で、私のベッド…という   (asr 0.6s mt 0.5s)
